,MIR1244.4,MIR5692C2,MIR5572,MIR5587,MIR635,MIR186,MIR6772,MIR4263,MIR5195,MIR4489,MIR1244.3,MIR4664,MIR3189,MIR429,MIR647,MIR4538,MIR573,MIR4537,MIR3682,MIR4539,MIR6739,MIR3162,MIR3124,MIR5581,MIR6503,MIR582,MIR4671,MIR5087,MIR3178,MIR6512,MIR4442,MIR200A,MIR570,MIR4477B,MIR3135B,MIR3972,MIR4292,MIR559,MIR4645,MIR25,MIR2909,MIR4526,MIR708,MIR589,MIR3929,MIR3193,MIR3186,MIR145,MIR219A1,MIR126,MIR548I2,MIR4635,MIR4728,MIR100,MIR6071,MIR4652,MIR3685,MIR320B2,MIR4685,MIR6797,MIR3662,MIR6514,MIR4257,MIR3197,MIR5010,MIR221,MIR3153,MIR378J,MIR6835,MIR3942,MIR3616,MIR93,MIR4653,MIR5684,MIR4782,MIR4457,MIR320E,MIR193A,MIR3909,MIR4768,MIR548AT,MIR590,MIR7111,MIR4648,MIR4260,MIR23B,MIR1276,MIR3671,MIR5089,MIR567,MIR3149,MIR6129,MIR200B,AL513534.1,MIR4483,MIR6812,MIR6753,MIR5188,MIR6819,MIR659
TCGA-78-7156-01A-11R-2039-07,0.0956678700361011,0.0833333333333333,0,0.0434782608695652,0.0666666666666667,0.128712871287129,0.155963302752294,0.0903954802259887,0,0.0476190476190476,0.0888252148997135,0.0735294117647059,0.0030674846625766,0.0212765957446809,0.0655021834061135,0,0.238805970149254,0,0,0.0073529411764705,0.1875,0,0.346153846153846,0.175,0,0.142857142857143,0,0,0.111111111111111,0.166666666666667,0.08,0.0694444444444444,0.0408525754884547,0.0819672131147541,0,0,0.0686274509803922,0.157894736842105,0.0344827586206897,0.0141843971631206,0.5,0,0,0.0571428571428571,0,0,0.16,0.0576923076923077,0.121951219512195,0.0074074074074074,0,0.0130718954248366,0.148148148148148,0,0.0833333333333333,0,0.104761904761905,0.333333333333333,0,0.107142857142857,0,0,0,0,0.04,0.0845070422535211,0.0689655172413793,0.27027027027027,0.133333333333333,0.416666666666667,0,0.0555555555555556,0.0099009900990099,0,0.125,0,0.0526315789473684,0,0.142857142857143,0,0,0.0819672131147541,0.12,0.111111111111111,0,0.0144927536231884,0,0.235294117647059,0,0,0.230769230769231,0,0.0645161290322581,0.139240506329114,0,0,0,0,0.1875,0.138888888888889
TCGA-50-8457-01A-11R-2326-07,0.124548736462094,0.0416666666666667,0,0.260869565217391,0.0888888888888889,0.188118811881188,0.100917431192661,0.0677966101694915,0.291666666666667,0.0952380952380952,0.0515759312320917,0.128676470588235,0.156441717791411,0.099290780141844,0.0873362445414847,0.188405797101449,0.238805970149254,0.359375,0.0493827160493827,0.257352941176471,0.21875,0,0.307692307692308,0.125,0,0,0,0.166666666666667,0.555555555555556,0,0.32,0.0416666666666667,0.0355239786856128,0.0491803278688525,0.0740740740740741,0,0.107843137254902,0.175438596491228,0.103448275862069,0.106382978723404,0,0,0,0.0571428571428571,0,0.142857142857143,0.32,0.0961538461538462,0.0487804878048781,0.037037037037037,0,0.0980392156862745,0.0740740740740741,0,0.0208333333333333,0,0.0857142857142857,0,0,0.107142857142857,0.222222222222222,0,0.333333333333333,0,0.12,0.0704225352112676,0,0.162162162162162,0.0333333333333333,0,0,0.0555555555555556,0.0495049504950495,0.2,0.125,0,0.105263157894737,0,0,0,0,0.131147540983607,0.04,0,0.0526315789473684,0.130434782608696,0,0.352941176470588,0.0909090909090909,0,0.0769230769230769,0.333333333333333,0.290322580645161,0.126582278481013,0,0,0.179487179487179,0,0,0.0555555555555556
TCGA-55-8092-01A-11R-2241-07,0.193140794223827,0.416666666666667,0,0.565217391304348,0.433333333333333,0.475247524752475,0.100917431192661,0.11864406779661,0.3125,0.19047619047619,0.587392550143267,0.0477941176470588,0.0122699386503067,0.269503546099291,0.305676855895196,0.347826086956522,0.328358208955224,0.453125,0.148148148148148,0.227941176470588,0.09375,0.333333333333333,0.576923076923077,0.15,0.05,0.142857142857143,0,0.0833333333333333,0.111111111111111,0.833333333333333,0.36,0.138888888888889,0.0959147424511545,0.229508196721311,0,0,0.470588235294118,0.087719298245614,0.206896551724138,0.177304964539007,0,0,0,0.228571428571429,0,0.142857142857143,0,0.0961538461538462,0.0487804878048781,0,0,0.228758169934641,0.0740740740740741,0,0.0104166666666667,0,0.161904761904762,0.142857142857143,0.230769230769231,0.321428571428571,0.777777777777778,0,0.0555555555555556,0,0.28,0.0845070422535211,0.310344827586207,0.27027027027027,0.1,0.416666666666667,0,0.111111111111111,0.0792079207920792,0,0.25,0,0.789473684210526,0,0.285714285714286,0.0280373831775701,0,0.262295081967213,0.68,0.111111111111111,0,0.0144927536231884,0,0.294117647058824,0,0,1,0,0.032258064516129,0.316455696202532,0,0.3,0.717948717948718,0.12,0.1875,0.0277777777777778
TCGA-NJ-A4YQ-01A-11R-A262-07,0.01985559566787,0.0416666666666667,0.0022779043280182,0.0869565217391304,0.377777777777778,0.0693069306930693,0.100917431192661,0.0847457627118644,0.25,0.619047619047619,0.0114613180515759,0.0588235294117647,0.00920245398773,0.0780141843971631,0.165938864628821,0.927536231884058,0.0746268656716418,0.859375,0.246913580246914,0.610294117647059,0.0625,0,0.230769230769231,0.175,0.1,0,0,0,0,0.5,0.04,0.0416666666666667,0.108348134991119,0.19672131147541,0.037037037037037,0.636363636363636,0.0980392156862745,0.0526315789473684,0.0689655172413793,0.269503546099291,0,0,0,0,0,0,0.2,0.0384615384615385,0,0.0666666666666667,0,0.130718954248366,0.0740740740740741,0,0,0,0.238095238095238,0.142857142857143,0,0.142857142857143,0.111111111111111,0,0.0555555555555556,0,0.16,0.028169014084507,0.103448275862069,0.135135135135135,0.133333333333333,0.333333333333333,0,0.555555555555556,0.188118811881188,0.2,0.125,0,0.157894736842105,0.25,0.285714285714286,0.149532710280374,0.125,0.131147540983607,0.04,0,0.0526315789473684,0.0579710144927536,0,0.411764705882353,0.0909090909090909,0,0.153846153846154,0.333333333333333,0.0967741935483871,0.164556962025316,0.0303030303030303,0,0.102564102564103,0.16,0.0625,0.0555555555555556
TCGA-50-5072-01A-21R-1858-07,0.162454873646209,0.0416666666666667,0.0797266514806378,0.130434782608696,0.05,0.0693069306930693,0.018348623853211,0.0395480225988701,0,0.0476190476190476,0.134670487106017,0.102941176470588,0.00920245398773,0,0.0218340611353712,0,0.17910447761194,0,0.0246913580246914,0.0073529411764705,0,0,0.615384615384615,0.025,0,0,0,0.0833333333333333,0,0,0.12,0,0.0337477797513321,0,0,0,0.107843137254902,0.140350877192982,0.137931034482759,0.0283687943262411,0,0,0,0.142857142857143,0,0,0,0.0576923076923077,0,0,0,0,0,0,0,0,0.019047619047619,0,0,0.0357142857142857,0.111111111111111,0,0,0.636363636363636,0.04,0.0140845070422535,0.0344827586206897,0.0810810810810811,0.1,0.166666666666667,0,0.0555555555555556,0.0198019801980198,0,0,0,0.0526315789473684,0.25,0,0,0,0.0327868852459016,0.04,0,0,0,0.5,0,0,0.0666666666666667,0,0.666666666666667,0,0.10126582278481,0,0,0.0256410256410256,0.68,0.0625,0.0833333333333333
TCGA-86-A4D0-01A-11R-A24H-07,0.13898916967509,0.0416666666666667,0,0,0.0833333333333333,0.0594059405940594,0.036697247706422,0.0451977401129944,0.0625,0.0952380952380952,0.103151862464183,0.477941176470588,0.0766871165644172,0.120567375886525,0.0567685589519651,0.0289855072463768,0.149253731343284,0.03125,0.444444444444444,0.0220588235294118,0,0,0.153846153846154,0.1,0.1,0,0.444444444444444,0.416666666666667,0.111111111111111,0.333333333333333,0.04,0,0.0337477797513321,0.0983606557377049,0,0,0.245098039215686,0.333333333333333,0,0.113475177304965,0,0,0,0.142857142857143,0,0,0.04,0.0576923076923077,0.0487804878048781,0.0444444444444444,0,0.0196078431372549,0.037037037037037,0,0.0104166666666667,0,0.342857142857143,0.0476190476190476,0,0.25,0.222222222222222,0.142857142857143,0,0,0.04,0.0140845070422535,0.172413793103448,0.135135135135135,0.1,0.333333333333333,0.0666666666666667,0.0555555555555556,0.0693069306930693,0,0,0,0.0526315789473684,0,0,0.271028037383178,0.25,0.163934426229508,0.36,0.111111111111111,0.105263157894737,0,0,0.411764705882353,0,0,0,0,0.0645161290322581,0.151898734177215,0.151515151515152,0.1,0.153846153846154,0.08,0.0625,0.0277777777777778
TCGA-78-8640-01A-11R-2403-07,0.0974729241877256,0,0,0.0434782608695652,0.116666666666667,0.0297029702970297,0.055045871559633,0.0734463276836158,0.0416666666666667,0.0952380952380952,0.0687679083094556,0.0441176470588235,0.5,0.0070921985815602,0.091703056768559,0.0869565217391304,0.0597014925373134,0.125,0.0864197530864197,0.110294117647059,0.0625,0,0.115384615384615,0.1,0,0,0,0.416666666666667,0.111111111111111,0,0.08,0,0.0426287744227353,0.114754098360656,0,0,0.166666666666667,0.140350877192982,0,0.177304964539007,0,0,0,0.171428571428571,0,0,0,0,0.024390243902439,0.0148148148148148,0,0.0457516339869281,0.185185185185185,0,0.0208333333333333,0,0.0380952380952381,0.142857142857143,0,0.678571428571429,0.111111111111111,0.142857142857143,0.0555555555555556,0,0.12,0.0140845070422535,0.0689655172413793,0.162162162162162,0.2,0.25,0.0666666666666667,0,0.138613861386139,0.2,0.25,0,0.105263157894737,0,0.142857142857143,0,0.125,0.114754098360656,0.24,0,0.0526315789473684,0,0,0,0,0.0666666666666667,0.0769230769230769,0,0,0.0886075949367089,0,0.1,0.0769230769230769,0.08,0,0.0555555555555556
TCGA-97-8174-01A-11R-2287-07,0.155234657039711,0.166666666666667,0.0022779043280182,0.782608695652174,0.244444444444444,0.831683168316832,0.36697247706422,0.0169491525423729,0.125,0.333333333333333,0.0802292263610315,0.128676470588235,0.0061349693251533,0.177304964539007,0.213973799126638,0.0579710144927536,0.253731343283582,0.078125,0.0987654320987654,0.0735294117647059,0.25,0,0.5,0.8,0.7,0,0,0.0833333333333333,0.222222222222222,0.5,1,0.125,0.0550621669626998,0.409836065573771,0,0,0.323529411764706,0.0526315789473684,0.0344827586206897,0.134751773049645,0,0,0.888888888888889,0.171428571428571,0,0,0.2,0.807692307692308,0.0487804878048781,0.37037037037037,0.0833333333333333,0.464052287581699,0.185185185185185,0,0.270833333333333,0,0.180952380952381,0.0952380952380952,0.0769230769230769,0.142857142857143,0.111111111111111,0,0.0555555555555556,0.0909090909090909,0.32,0.140845070422535,0.137931034482759,0.243243243243243,0.0666666666666667,0.333333333333333,0,0.333333333333333,0.0693069306930693,0,0.125,0,0.421052631578947,0,0.571428571428571,0.0186915887850467,0,0.39344262295082,0.6,0.111111111111111,0,0.072463768115942,0.75,0.352941176470588,0.181818181818182,0.0666666666666667,0.153846153846154,0.333333333333333,0.0967741935483871,0.443037974683544,0,0.1,0.564102564102564,0,0.625,0.0277777777777778
TCGA-55-6987-01A-11R-1949-07,0.377256317689531,0.0416666666666667,0,0.391304347826087,0.411111111111111,0.356435643564356,0.018348623853211,0.0564971751412429,0.458333333333333,0.333333333333333,0.349570200573066,0.0257352941176471,0.0276073619631902,0.0283687943262411,0.091703056768559,0.202898550724638,0.0597014925373134,0.21875,0.432098765432099,0.176470588235294,0.03125,0,0.307692307692308,0.15,0.2,0,0,0.0833333333333333,0,0.166666666666667,0.12,0.0416666666666667,0.0568383658969805,0.311475409836066,0.148148148148148,0,0.196078431372549,0.087719298245614,0.0689655172413793,0.205673758865248,0,0,0,0.371428571428571,0,0.142857142857143,0.04,0.0192307692307692,0.0487804878048781,0.0148148148148148,0,0.0196078431372549,0,0,0.03125,0,0.2,0.142857142857143,0.307692307692308,0.178571428571429,0,0.428571428571429,0.277777777777778,0,0.24,0.0563380281690141,0.0689655172413793,0.27027027027027,0.1,0.0833333333333333,0.2,0.277777777777778,0.178217821782178,0,0,0,0.631578947368421,0,0.285714285714286,0.149532710280374,0,0.442622950819672,0.24,0.222222222222222,0,0.0434782608695652,0.25,0.647058823529412,0,0,0.230769230769231,0,0.032258064516129,0.20253164556962,0.181818181818182,0,0.256410256410256,0.16,0,0.0555555555555556
TCGA-49-6744-01A-11R-1858-07,0.111913357400722,0,0,0,0.155555555555556,0.118811881188119,0.055045871559633,0.0112994350282486,0.0625,0.0952380952380952,0.0802292263610315,0.0367647058823529,0.134969325153374,0.0283687943262411,0.0393013100436681,0.0434782608695652,0.119402985074627,0.046875,0.0493827160493827,0.0514705882352941,0.09375,0,0.346153846153846,0.125,0,0,0.111111111111111,0,0.222222222222222,0.166666666666667,0.12,0.0138888888888889,0.0479573712255773,0.0491803278688525,0.037037037037037,0,0.0588235294117647,0.105263157894737,0.0344827586206897,0.0141843971631206,0.5,0.5,0,0.0285714285714286,0,0,0.04,0.0384615384615385,0,0.0444444444444444,0,0.0392156862745098,0.037037037037037,0,0.09375,0,0.0666666666666667,0.0952380952380952,0.0769230769230769,0.0357142857142857,0.111111111111111,0.285714285714286,0.0555555555555556,0.0909090909090909,0.12,0.028169014084507,0.0344827586206897,0.135135135135135,0,0.25,0.0666666666666667,0,0.0495049504950495,0,0.125,0,0.157894736842105,0,0,0,0.125,0.0819672131147541,0,0,0,0,0,0.176470588235294,0.0909090909090909,0.0666666666666667,0,0,0,0.0126582278481013,0,0,0.0769230769230769,0.08,0.0625,0
TCGA-55-8096-01A-11R-2241-07,0.169675090252708,0,0,0.695652173913043,0.233333333333333,0.772277227722772,0.100917431192661,0.0677966101694915,0.1875,0.142857142857143,0.103151862464183,0.147058823529412,0.177914110429448,0.0921985815602837,0.323144104803493,0.188405797101449,0.223880597014925,0.25,0.172839506172839,0.132352941176471,0.09375,0.666666666666667,0.307692307692308,0.475,0.05,0,0.666666666666667,0.416666666666667,0.222222222222222,0.5,0.24,0.0277777777777778,0.0621669626998224,0.114754098360656,0,0.454545454545455,0.254901960784314,0.421052631578947,0.137931034482759,0.368794326241135,0,0.5,0.111111111111111,0.228571428571429,0,0.285714285714286,0.16,0.673076923076923,0.0487804878048781,0.118518518518519,0,0.287581699346405,0.0740740740740741,0,0,0.03125,0.466666666666667,0.523809523809524,0,0.0357142857142857,0,0,0.277777777777778,0.272727272727273,0.36,0.211267605633803,0.103448275862069,0.567567567567568,0.0333333333333333,0.333333333333333,0.266666666666667,0.333333333333333,0.099009900990099,0.2,0.75,0,0.421052631578947,0.125,0.571428571428571,0.214953271028037,0,0.459016393442623,0.2,0.222222222222222,0.0526315789473684,0.0869565217391304,0.25,0.764705882352941,0,0,0.230769230769231,0,0.032258064516129,0.354430379746835,0.181818181818182,0.3,0.307692307692308,0.04,0.5,0.138888888888889
TCGA-J2-8192-01A-11R-2241-07,0.187725631768953,0,0,0.347826086956522,0.161111111111111,0.336633663366337,0.0917431192660551,0.107344632768362,0.0625,0.333333333333333,0.527220630372493,0.0992647058823529,0.122699386503067,0.0425531914893617,0.222707423580786,0.0434782608695652,0.0597014925373134,0.015625,0.0617283950617284,0.0220588235294118,0.1875,0,0.307692307692308,0.3,0.25,0,0,0,0.333333333333333,0.166666666666667,0.28,0.0277777777777778,0.0746003552397869,0.114754098360656,0.0740740740740741,0.0909090909090909,0.117647058823529,0.385964912280702,0.448275862068966,0.0780141843971631,0,0,0.111111111111111,0.257142857142857,0.1,0,0.12,0.153846153846154,0,0.0222222222222222,0,0.248366013071895,0.111111111111111,0,0.0416666666666667,0,0.266666666666667,0.0476190476190476,0.153846153846154,0.0714285714285714,0.333333333333333,0.857142857142857,0.333333333333333,0,0.36,0.0704225352112676,0.0689655172413793,0.378378378378378,0,0.0833333333333333,0,0.0555555555555556,0.108910891089109,0.2,0.25,0.25,0.210526315789474,0.25,0.285714285714286,0.0093457943925233,0,0.19672131147541,0.16,0.555555555555556,0.0526315789473684,0,0,0.294117647058824,0,0.0666666666666667,0.230769230769231,0,0,0.177215189873418,0.0303030303030303,0,0.307692307692308,0.08,0.0625,0.0277777777777778
TCGA-44-7671-01A-11R-2066-07,0.106498194945848,0.0833333333333333,0,0.0869565217391304,0.0888888888888889,0.0495049504950495,0.0091743119266055,0.0564971751412429,0.0416666666666667,0,0.0659025787965616,0.139705882352941,0,0,0.0131004366812227,0.0144927536231884,0.0597014925373134,0,0.0987654320987654,0.0073529411764705,0.09375,0,0.307692307692308,0.1,0,0,0,0.0833333333333333,0,0,0.28,0.0138888888888889,0.0071047957371225,0.0655737704918033,0,0,0.117647058823529,0,0.413793103448276,0,0,0,0,0.114285714285714,0,0,0,0.0769230769230769,0.0731707317073171,0.103703703703704,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0571428571428571,0.0952380952380952,0,0.0357142857142857,0.111111111111111,0.142857142857143,0,0,0.08,0.0563380281690141,0.0344827586206897,0.027027027027027,0,0.0833333333333333,0,0.0555555555555556,0.0198019801980198,0,0,0,0,0,0.285714285714286,0,0,0.0819672131147541,0.08,0,0,0,0,0,0,0,0.307692307692308,0.333333333333333,0,0.0379746835443038,0,0,0.0256410256410256,0,0,0.388888888888889
TCGA-49-AAR9-01A-21R-A41B-07,0.151624548736462,0,0.0022779043280182,0.0434782608695652,0.0277777777777778,0.0099009900990099,0.0917431192660551,0.384180790960452,0.0208333333333333,0.0476190476190476,0.0687679083094556,0.0257352941176471,0.0184049079754601,0.0283687943262411,0.122270742358079,0,0.0746268656716418,0,0.283950617283951,0,0.0625,0,0,0.025,0,0,0.888888888888889,0.166666666666667,0,0,0.04,0.0277777777777778,0.0763765541740675,0,0,0,0.303921568627451,0.491228070175439,0.379310344827586,0.0212765957446809,0,0,0,0.6,0,0,0.08,0,0,0.0074074074074074,0,0,0.111111111111111,0,0,0,0.0857142857142857,0.142857142857143,0.153846153846154,0.178571428571429,0,0.428571428571429,0,0,0,0,0.137931034482759,0.0810810810810811,0.233333333333333,0.166666666666667,0,0,0.0792079207920792,0,0.125,0,0.0526315789473684,0.625,0,0.0747663551401869,0,0.0327868852459016,0.16,0,0.263157894736842,0,1,0,0,0.133333333333333,0,0,0.0645161290322581,0.164556962025316,0,0.2,0.102564102564103,0.12,0,0.0277777777777778
TCGA-86-A4P8-01A-11R-A24X-07,0.0397111913357401,0,0.0022779043280182,0.434782608695652,0.172222222222222,0.524752475247525,0.311926605504587,0.0451977401129944,0.0208333333333333,0.571428571428571,0.0286532951289398,0.0698529411764706,0.0276073619631902,0.106382978723404,0.292576419213974,0.0869565217391304,0.298507462686567,0.078125,0.197530864197531,0.0294117647058824,0.28125,0,0.0384615384615385,0.25,0.5,0,0,0,0.333333333333333,0,0.08,0.0416666666666667,0.13854351687389,0.0655737704918033,0.0740740740740741,0,0.303921568627451,0.12280701754386,0.103448275862069,0.127659574468085,0.5,0,0.555555555555556,0.171428571428571,0,0,0.2,0.846153846153846,0,0.281481481481481,0,0.130718954248366,0,0,0.177083333333333,0,0.476190476190476,0.238095238095238,0.153846153846154,0.178571428571429,0.555555555555556,0,0.222222222222222,0.0909090909090909,0.44,0.0422535211267606,0.241379310344828,0.351351351351351,0.0333333333333333,0.333333333333333,0,0.166666666666667,0.0099009900990099,0,0,0,0.263157894736842,0,0.142857142857143,0,0.125,0.409836065573771,0.04,0,0,0.144927536231884,0,0.647058823529412,0,0.0666666666666667,0.230769230769231,0,0.225806451612903,0.40506329113924,0.0303030303030303,0.1,0.564102564102564,0,0.5,0.0555555555555556
TCGA-78-7158-01A-11R-2039-07,0.189530685920578,0,0.0022779043280182,0.0434782608695652,0.0388888888888889,0.693069306930693,0.110091743119266,0.0790960451977401,0,0,0.143266475644699,0.161764705882353,0.0153374233128834,0.106382978723404,0.11353711790393,0.0144927536231884,0.253731343283582,0,0.0617283950617284,0,0.28125,0,0.769230769230769,0.2,0,0,0,0.0833333333333333,0.111111111111111,0.166666666666667,0.28,0.138888888888889,0.0657193605683837,0.0491803278688525,0.0740740740740741,0,0.186274509803922,0.684210526315789,0.0344827586206897,0.219858156028369,0,0,0,0.285714285714286,0,0,0.36,0,0,0.0296296296296296,0,0.0392156862745098,0.0740740740740741,0,0.0104166666666667,0,0.171428571428571,1,0.0769230769230769,0.214285714285714,0.222222222222222,0.285714285714286,0,0,0.64,0.0140845070422535,0.413793103448276,0.189189189189189,0.5,0.166666666666667,0,0.166666666666667,0.217821782178218,0,0.125,0,0.210526315789474,0,0,0,0.25,0.114754098360656,0.44,0,0.0526315789473684,0,0,1,0,0.0666666666666667,0.461538461538462,0,0.0967741935483871,0.278481012658228,0,0,0.0256410256410256,0.04,0.0625,0
TCGA-80-5611-01A-01R-1628-07,0.220216606498195,0,0,0,0.0444444444444444,0.0099009900990099,0.036697247706422,0.0564971751412429,0,0.0476190476190476,0.137535816618911,0.0404411764705882,0.0184049079754601,0,0.0218340611353712,0.0289855072463768,0.0447761194029851,0.015625,0.0740740740740741,0.0073529411764705,0.03125,0,0.0769230769230769,0.075,0,0,0,0,0,0,0.08,0,0.0550621669626998,0.114754098360656,0,0,0.0686274509803922,0.0350877192982456,0.275862068965517,0.0567375886524823,0,0,0,0.0571428571428571,0,0,0,0,0.024390243902439,0,0,0.0130718954248366,0.037037037037037,0,0,0,0.0095238095238095,0.0952380952380952,0,0.0714285714285714,0,0,0.111111111111111,0.636363636363636,0.04,0.028169014084507,0.0344827586206897,0,0.0333333333333333,0.0833333333333333,0,0.0555555555555556,0.0495049504950495,0.2,0,0,0.157894736842105,0.125,0,0,0,0.0163934426229508,0.04,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0.0126582278481013,0.0909090909090909,0.1,0.128205128205128,0.08,0.0625,0.0555555555555556
TCGA-44-4112-01A-01R-1107-07,0.234657039711191,0,0,0.0434782608695652,0.0944444444444444,0.118811881188119,0,0.0564971751412429,0.0208333333333333,0.19047619047619,0.0429799426934097,0.0477941176470588,0.00920245398773,0.0709219858156028,0.0524017467248908,0,0.164179104477612,0.078125,0.123456790123457,0.0073529411764705,0,0,0.0769230769230769,0.1,0.05,0,0,0,0,0,0,0.0555555555555556,0.0373001776198934,0.0491803278688525,0,0.0454545454545455,0.0294117647058824,0.245614035087719,0,0.234042553191489,0,0,0,0.0285714285714286,0,0,0.16,0.153846153846154,0,0.0518518518518519,0,0.0196078431372549,0.037037037037037,0,0.0104166666666667,0,0.161904761904762,0,0.230769230769231,0.142857142857143,0.222222222222222,0.428571428571429,0,0.0909090909090909,0.16,0.0563380281690141,0.103448275862069,0.0810810810810811,0.133333333333333,0,0,0.166666666666667,0.0396039603960396,0,0.375,0,0.473684210526316,0.125,0.142857142857143,0.168224299065421,0,0.114754098360656,0.2,0.222222222222222,0,0.0869565217391304,0.25,0.0588235294117647,0,0,0,0,0.0645161290322581,0.0886075949367089,0,0,0.0769230769230769,0.04,0.0625,0
